date,sex,race,age,city,suspicion,action
2014-04-25,male,black,21,Roxbury,Reasonable Suspicion,stopped
2014-04-25,female,black,35,Boston,Probable Cause,observed
2014-04-25,female,black,26,Mattapan,Probable Cause,observed
2014-04-25,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-04-25,male,hispanic,38,Boston,Probable Cause,stopped
2014-04-25,male,black,48,Roxbury,Reasonable Suspicion,stopped
2014-04-25,male,black,32,Dorchester,Probable Cause,stopped
2014-04-25,male,black,27,Boston,Probable Cause,stopped
2014-04-25,male,black,18,Boston,Reasonable Suspicion,stopped
2014-04-25,male,black,36,Dorchester,Reasonable Suspicion,stopped
2014-04-25,male,hispanic,47,Boston,Probable Cause,stopped
2014-04-25,male,black,45,Roxbury,Reasonable Suspicion,stopped
2014-04-25,male,black,26,Boston,Probable Cause,stopped
2014-04-25,female,white,27,South Boston,Reasonable Suspicion,stopped
2014-04-25,female,white,24,South Boston,Reasonable Suspicion,stopped
2014-04-26,male,middle eastern,25,Roxbury,Probable Cause,observed
2014-04-26,male,black,22,Dorchester,Probable Cause,stopped
2014-04-26,male,black,20,Mattapan,Probable Cause,stopped
2014-04-26,male,black,31,Dorchester,Consented to be Search,stopped
2014-04-26,male,black,21,Roslindale,Probable Cause,stopped
2014-04-26,male,white,45,Boston,Probable Cause,stopped
2014-04-26,male,black,21,Dorchester,Probable Cause,observed
2014-04-26,male,black,24,Boston,Probable Cause,observed
2014-04-26,male,black,47,Roxbury,Probable Cause,stopped
2014-04-26,male,hispanic,23,Dorchester,Probable Cause,stopped
2014-04-26,male,black,25,Dorchester,Probable Cause,stopped
2014-04-26,male,black,20,Dorchester,Consented to be Search,stopped
2014-04-27,male,white,48,West Roxbury,Probable Cause,stopped
2014-04-27,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-04-27,male,asian,29,Dorchester,Consented to be Search,stopped
2014-04-27,male,black,24,Roslindale,Probable Cause,stopped
2014-04-27,male,black,48,Dorchester,Consented to be Search,stopped
2014-04-27,male,asian,26,Dorchester,Consented to be Search,stopped
2014-04-27,male,black,31,Dorchester,Reasonable Suspicion,observed
2014-04-27,male,asian,42,Dorchester,Consented to be Search,stopped
2014-04-27,male,black,27,Dorchester,Probable Cause,stopped
2014-04-27,male,white,28,Boston,Probable Cause,stopped
2014-04-27,male,white,24,Boston,Reasonable Suspicion,stopped
2014-04-27,male,black,45,Dorchester,Reasonable Suspicion,stopped
2014-04-28,male,black,18,Mattapan,Probable Cause,stopped
2014-04-28,male,black,49,Boston,Probable Cause,stopped
2014-04-28,male,black,42,Boston,Probable Cause,stopped
2014-04-28,male,white,51,Boston,Probable Cause,stopped
2014-04-28,male,hispanic,26,Boston,Probable Cause,stopped
2014-04-28,male,black,21,Boston,Probable Cause,stopped
2014-04-28,female,white,35,South Boston,Probable Cause,stopped
2014-04-29,male,black,17,Dorchester,Probable Cause,stopped
2014-04-29,male,black,24,Dorchester,Probable Cause,stopped
2014-04-29,male,black,37,Mattapan,Consented to be Search,stopped
2014-04-29,male,black,25,Dorchester,Probable Cause,stopped
2014-04-29,male,white,49,Dorchester,Probable Cause,stopped
2014-04-29,male,white,17,Charlestown,Probable Cause,stopped
2014-04-30,female,black,19,Roslindale,Probable Cause,stopped
2014-04-30,male,white,28,South Boston,Probable Cause,stopped
2014-04-30,male,hispanic,36,Boston,Reasonable Suspicion,stopped
2014-04-30,male,black,43,Boston,Reasonable Suspicion,stopped
2014-04-30,male,black,41,Roxbury,Probable Cause,stopped
2014-04-30,male,white,32,Dorchester,Probable Cause,observed
2014-04-30,male,white,53,Boston,Reasonable Suspicion,observed
2014-04-30,male,white,18,South Boston,Consented to be Search,observed
2014-05-01,female,black,24,Boston,Probable Cause,stopped
2014-05-01,male,black,26,Boston,Probable Cause,stopped
2014-05-01,male,white,21,Dorchester,Probable Cause,stopped
2014-05-01,male,black,22,Hyde Park,Probable Cause,observed
2014-05-01,male,hispanic,33,Roxbury,Probable Cause,observed
2014-05-01,male,black,15,Dorchester,Probable Cause,stopped
2014-05-01,male,black,24,Allston,Probable Cause,stopped
2014-05-01,male,white,34,South End,Reasonable Suspicion,observed
2014-05-01,male,hispanic,19,Brighton,Probable Cause,stopped
2014-05-01,male,black,63,Roxbury,Probable Cause,observed
2014-05-02,male,hispanic,29,Roslindale,Probable Cause,stopped
2014-05-02,male,black,24,Mattapan,Reasonable Suspicion,stopped
2014-05-02,male,black,46,Roxbury,Probable Cause,stopped
2014-05-02,male,black,31,South Boston,Probable Cause,stopped
2014-05-02,female,black,28,South Boston,Probable Cause,stopped
2014-05-02,male,black,34,South Boston,Probable Cause,stopped
2014-05-02,male,white,51,Boston,Reasonable Suspicion,observed
2014-05-02,female,white,45,Boston,Reasonable Suspicion,observed
2014-05-02,male,black,49,Roxbury,Probable Cause,stopped
2014-05-02,male,white,43,Boston,Reasonable Suspicion,observed
2014-05-02,male,hispanic,41,Boston,Probable Cause,stopped
2014-05-02,male,black,24,Dorchester,Probable Cause,stopped
2014-05-02,male,hispanic,44,Boston,Probable Cause,observed
2014-05-02,female,black,28,Roxbury,Reasonable Suspicion,stopped
2014-05-02,male,white,39,Dorchester,Probable Cause,stopped
2014-05-02,male,white,28,Boston,Probable Cause,stopped
2014-05-02,male,black,34,Boston,Reasonable Suspicion,observed
2014-05-02,male,black,24,Roxbury,Probable Cause,stopped
2014-05-02,female,black,19,Dorchester,Probable Cause,stopped
2014-05-02,male,hispanic,52,South Boston,Reasonable Suspicion,observed
2014-05-02,male,black,19,Roxbury,Probable Cause,stopped
2014-05-02,male,black,19,Roxbury,Probable Cause,stopped
2014-05-02,male,black,24,Roxbury,Probable Cause,stopped
2014-05-02,male,white,35,Boston,Reasonable Suspicion,observed
2014-05-03,male,white,47,Boston,Probable Cause,stopped
2014-05-03,male,black,15,Dorchester,Probable Cause,stopped
2014-05-03,male,black,47,Mattapan,Reasonable Suspicion,stopped
2014-05-03,female,black,49,Dorchester,Reasonable Suspicion,stopped
2014-05-03,male,black,15,Dorchester,Probable Cause,stopped
2014-05-03,male,black,36,Dorchester,Probable Cause,stopped
2014-05-03,male,hispanic,22,Dorchester,Reasonable Suspicion,stopped
2014-05-03,male,white,23,South Boston,Reasonable Suspicion,stopped
2014-05-03,male,white,22,South Boston,Reasonable Suspicion,stopped
2014-05-03,male,black,15,South End,Probable Cause,stopped
2014-05-03,male,white,21,South Boston,Reasonable Suspicion,stopped
2014-05-03,male,black,36,Boston,Reasonable Suspicion,stopped
2014-05-03,male,black,28,Dorchester,Reasonable Suspicion,stopped
2014-05-04,male,black,27,Dorchester,Probable Cause,stopped
2014-05-04,male,hispanic,18,Brighton,Probable Cause,stopped
2014-05-04,female,black,44,Boston,Probable Cause,stopped
2014-05-04,male,black,24,Dorchester,Probable Cause,stopped
2014-05-04,male,black,19,Roxbury,Probable Cause,stopped
2014-05-04,male,white,18,Charlestown,Reasonable Suspicion,stopped
2014-05-05,male,hispanic,22,Roxbury,Reasonable Suspicion,stopped
2014-05-05,male,hispanic,26,Dorchester,Probable Cause,stopped
2014-05-05,male,black,32,Boston,Reasonable Suspicion,stopped
2014-05-05,male,black,23,Mattapan,Probable Cause,stopped
2014-05-05,male,hispanic,19,Boston,Reasonable Suspicion,observed
2014-05-05,male,black,17,Dorchester,Probable Cause,stopped
2014-05-05,female,black,33,Boston,Probable Cause,stopped
2014-05-06,male,white,32,Roslindale,Reasonable Suspicion,stopped
2014-05-06,male,black,38,Dorchester,Reasonable Suspicion,stopped
2014-05-06,male,black,53,Roxbury,Probable Cause,stopped
2014-05-06,male,hispanic,30,Boston,Probable Cause,stopped
2014-05-06,male,hispanic,31,Roslindale,Probable Cause,stopped
2014-05-06,male,asian,46,Chinatown,Reasonable Suspicion,stopped
2014-05-06,male,hispanic,25,Boston,Probable Cause,stopped
2014-05-06,male,black,18,Dorchester,Probable Cause,stopped
2014-05-06,male,black,19,Roxbury,Reasonable Suspicion,stopped
2014-05-06,male,black,17,Boston,Probable Cause,stopped
2014-05-06,male,black,15,Dorchester,Reasonable Suspicion,stopped
2014-05-07,male,asian,30,Boston,Probable Cause,stopped
2014-05-07,male,black,23,Roxbury,Probable Cause,stopped
2014-05-07,male,black,25,Roxbury,Reasonable Suspicion,stopped
2014-05-07,male,black,15,Roxbury,Probable Cause,stopped
2014-05-07,male,black,23,Roxbury,Probable Cause,stopped
2014-05-07,female,black,26,Dorchester,Reasonable Suspicion,stopped
2014-05-07,male,black,20,Boston,Probable Cause,stopped
2014-05-07,male,hispanic,40,Dorchester,Consented to be Search,stopped
2014-05-07,male,black,51,South End,Probable Cause,stopped
2014-05-07,male,white,44,Beacon Hill,Probable Cause,stopped
2014-05-07,male,black,23,Dorchester,Probable Cause,stopped
2014-05-08,male,white,25,Roxbury,Reasonable Suspicion,stopped
2014-05-08,male,white,27,East Boston,Consented to be Search,observed
2014-05-08,female,white,38,Charlestown,Consented to be Search,stopped
2014-05-08,male,white,30,Roxbury,Probable Cause,observed
2014-05-08,male,white,50,Boston,Reasonable Suspicion,stopped
2014-05-08,male,white,40,West Roxbury,Probable Cause,observed
2014-05-08,male,white,44,Boston,Probable Cause,stopped
2014-05-08,male,hispanic,26,Boston,Probable Cause,stopped
2014-05-08,male,black,39,Dorchester,Probable Cause,stopped
2014-05-08,male,black,33,Dorchester,Probable Cause,stopped
2014-05-08,male,hispanic,44,Roxbury,Probable Cause,stopped
2014-05-08,female,white,38,Charlestown,Consented to be Search,observed
2014-05-08,male,black,23,Roxbury,Probable Cause,stopped
2014-05-08,male,black,39,Boston,Reasonable Suspicion,stopped
2014-05-08,male,hispanic,24,Boston,Reasonable Suspicion,stopped
2014-05-08,male,black,23,Mattapan,Probable Cause,stopped
2014-05-08,male,white,28,Charlestown,Consented to be Search,stopped
2014-05-08,male,hispanic,17,East Boston,Reasonable Suspicion,observed
2014-05-08,male,black,23,Roxbury,Probable Cause,stopped
2014-05-09,male,hispanic,20,East Boston,Reasonable Suspicion,stopped
2014-05-09,male,white,49,Roslindale,Probable Cause,stopped
2014-05-09,male,hispanic,48,Charlestown,Probable Cause,observed
2014-05-09,male,hispanic,33,East Boston,Probable Cause,stopped
2014-05-09,male,white,23,East Boston,Probable Cause,stopped
2014-05-09,male,black,35,Hyde Park,Reasonable Suspicion,stopped
2014-05-09,female,hispanic,31,Charlestown,Reasonable Suspicion,observed
2014-05-09,male,black,24,East Boston,Reasonable Suspicion,stopped
2014-05-09,male,black,40,South End,Probable Cause,stopped
2014-05-09,male,black,32,Jamaica Plain,Probable Cause,stopped
2014-05-10,male,black,15,Dorchester,Probable Cause,stopped
2014-05-10,male,black,26,Mattapan,Probable Cause,stopped
2014-05-10,male,hispanic,23,Roxbury,Probable Cause,observed
2014-05-10,male,hispanic,27,Dorchester,Probable Cause,stopped
2014-05-11,male,white,37,Boston,Probable Cause,stopped
2014-05-11,male,hispanic,29,Dorchester,Probable Cause,stopped
2014-05-11,male,black,31,Boston,Probable Cause,stopped
2014-05-11,male,black,25,Roxbury,Reasonable Suspicion,stopped
2014-05-11,male,black,23,Mattapan,Reasonable Suspicion,stopped
2014-05-11,male,black,36,Boston,Probable Cause,stopped
2014-05-11,male,black,21,Hyde Park,Reasonable Suspicion,observed
2014-05-11,male,white,51,Boston,Probable Cause,stopped
2014-05-11,male,black,20,Hyde Park,Probable Cause,stopped
2014-05-11,male,black,23,Boston,Probable Cause,stopped
2014-05-11,male,black,18,Hyde Park,Probable Cause,stopped
2014-05-11,male,black,24,Boston,Probable Cause,stopped
2014-05-11,male,black,21,Boston,Probable Cause,stopped
2014-05-12,female,black,49,Boston,Probable Cause,observed
2014-05-12,male,hispanic,23,Dorchester,Probable Cause,stopped
2014-05-12,male,white,34,Dorchester,Probable Cause,stopped
2014-05-12,male,black,58,Dorchester,Probable Cause,observed
2014-05-12,male,white,49,East Boston,Reasonable Suspicion,stopped
2014-05-13,female,white,27,South Boston,Reasonable Suspicion,stopped
2014-05-13,female,white,28,Boston,Reasonable Suspicion,stopped
2014-05-13,male,asian,15,Dorchester,Probable Cause,stopped
2014-05-13,male,white,37,Boston,Reasonable Suspicion,stopped
2014-05-13,male,black,18,Boston,Probable Cause,stopped
2014-05-13,male,white,25,Roxbury,Consented to be Search,stopped
2014-05-13,male,white,25,Mattapan,Probable Cause,stopped
2014-05-13,male,black,22,South Boston,Consented to be Search,stopped
2014-05-13,male,black,24,Dorchester,Probable Cause,stopped
2014-05-13,female,black,24,Roxbury,Probable Cause,stopped
2014-05-13,male,black,23,Roxbury,Probable Cause,stopped
2014-05-13,male,black,28,Roxbury,Probable Cause,stopped
2014-05-13,male,black,19,Dorchester,Probable Cause,stopped
2014-05-14,male,black,34,Hyde Park,Probable Cause,stopped
2014-05-14,male,hispanic,19,Boston,Probable Cause,stopped
2014-05-14,male,black,21,Roxbury,Probable Cause,stopped
2014-05-14,male,white,56,Boston,Probable Cause,stopped
2014-05-14,male,hispanic,18,Roxbury,Probable Cause,stopped
2014-05-14,male,white,30,Roxbury,Reasonable Suspicion,observed
2014-05-14,male,black,41,Dorchester,Reasonable Suspicion,stopped
2014-05-14,male,black,18,Charlestown,Reasonable Suspicion,observed
2014-05-14,female,white,28,East Boston,Reasonable Suspicion,stopped
2014-05-14,male,black,19,South Boston,Consented to be Search,observed
2014-05-14,male,black,24,Roslindale,Probable Cause,stopped
2014-05-14,female,hispanic,25,Charlestown,Probable Cause,observed
2014-05-14,male,black,17,East Boston,Reasonable Suspicion,observed
2014-05-14,male,white,34,Brighton,Probable Cause,stopped
2014-05-14,male,black,23,Hyde Park,Probable Cause,observed
2014-05-15,male,white,25,East Boston,Probable Cause,stopped
2014-05-15,male,hispanic,35,East Boston,Probable Cause,stopped
2014-05-15,male,black,25,Dorchester,Probable Cause,stopped
2014-05-15,male,black,31,Boston,Reasonable Suspicion,stopped
2014-05-15,male,black,26,Roxbury,Probable Cause,stopped
2014-05-15,male,black,17,Dorchester,Probable Cause,stopped
2014-05-15,male,black,23,Dorchester,Reasonable Suspicion,stopped
2014-05-15,male,white,36,Boston,Reasonable Suspicion,stopped
2014-05-15,male,black,23,Mattapan,Probable Cause,stopped
2014-05-15,female,white,35,South Boston,Reasonable Suspicion,observed
2014-05-15,male,black,24,Dorchester,Probable Cause,stopped
2014-05-15,male,black,14,Charlestown,Probable Cause,stopped
2014-05-15,male,black,18,Roxbury,Probable Cause,stopped
2014-05-15,male,black,29,Dorchester,Probable Cause,stopped
2014-05-15,male,black,51,Jamaica Plain,Consented to be Search,stopped
2014-05-15,male,black,14,Hyde Park,Reasonable Suspicion,stopped
2014-05-15,male,black,16,Hyde Park,Reasonable Suspicion,stopped
2014-05-15,male,white,48,Charlestown,Probable Cause,observed
2014-05-15,male,black,20,Dorchester,Probable Cause,stopped
2014-05-15,female,white,24,Charlestown,Probable Cause,observed
2014-05-16,male,black,33,Roxbury,Reasonable Suspicion,stopped
2014-05-16,male,black,26,Dorchester,Probable Cause,stopped
2014-05-16,male,black,29,Boston,Reasonable Suspicion,stopped
2014-05-16,male,hispanic,41,Mattapan,Reasonable Suspicion,observed
2014-05-16,male,white,31,Boston,Reasonable Suspicion,stopped
2014-05-16,female,black,44,Boston,Probable Cause,stopped
2014-05-16,female,black,19,Roslindale,Probable Cause,stopped
2014-05-16,male,black,17,Allston,Consented to be Search,stopped
2014-05-16,male,white,51,Boston,Consented to be Search,stopped
2014-05-16,male,white,59,Charlestown,Probable Cause,stopped
2014-05-16,male,black,21,Dorchester,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,black,16,Mattapan,Probable Cause,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,white,51,Boston,Reasonable Suspicion,stopped
2014-05-17,male,black,25,Mattapan,Probable Cause,stopped
2014-05-17,male,black,23,Dorchester,Probable Cause,stopped
2014-05-17,male,black,23,Boston,Probable Cause,observed
2014-05-17,male,black,35,Dorchester,Reasonable Suspicion,stopped
2014-05-18,male,black,27,Dorchester,Probable Cause,stopped
2014-05-18,male,white,34,Boston,Probable Cause,stopped
2014-05-18,male,black,25,Roxbury,Probable Cause,stopped
2014-05-18,male,hispanic,21,Roslindale,Reasonable Suspicion,stopped
2014-05-18,male,black,28,Dorchester,Probable Cause,stopped
2014-05-19,male,black,21,Roxbury,Probable Cause,stopped
2014-05-19,male,white,28,South Boston,Probable Cause,stopped
2014-05-19,male,black,36,Dorchester,Reasonable Suspicion,stopped
2014-05-19,male,white,22,South Boston,Probable Cause,stopped
2014-05-19,male,black,17,Dorchester,Probable Cause,stopped
2014-05-19,male,hispanic,25,Boston,Reasonable Suspicion,stopped
2014-05-19,female,black,27,Dorchester,Probable Cause,observed
2014-05-20,male,hispanic,25,Charlestown,Reasonable Suspicion,observed
2014-05-20,male,white,43,Dorchester,Probable Cause,stopped
2014-05-20,female,white,36,South Boston,Probable Cause,stopped
2014-05-20,male,white,44,Boston,Probable Cause,stopped
2014-05-20,male,hispanic,22,Jamaica Plain,Probable Cause,stopped
2014-05-20,male,black,34,Boston,Reasonable Suspicion,stopped
2014-05-20,male,black,55,Charlestown,Probable Cause,observed
2014-05-20,male,black,23,Roxbury,Consented to be Search,stopped
2014-05-20,male,black,18,Roxbury,Reasonable Suspicion,stopped
2014-05-20,male,black,18,Dorchester,Probable Cause,stopped
2014-05-20,male,black,35,Roxbury,Probable Cause,stopped
2014-05-20,male,white,56,Charlestown,Reasonable Suspicion,observed
2014-05-20,male,white,43,Dorchester,Probable Cause,stopped
2014-05-21,female,black,37,Hyde Park,Probable Cause,observed
2014-05-21,female,white,23,East Boston,Probable Cause,stopped
2014-05-21,male,white,40,East Boston,Consented to be Search,stopped
2014-05-21,male,black,25,Dorchester,Probable Cause,stopped
2014-05-21,male,hispanic,15,East Boston,Reasonable Suspicion,stopped
2014-05-21,male,black,56,Mattapan,Probable Cause,stopped
2014-05-21,male,hispanic,37,East Boston,Reasonable Suspicion,stopped
2014-05-21,male,white,36,Charlestown,Reasonable Suspicion,stopped
2014-05-22,male,black,22,Dorchester,Probable Cause,stopped
2014-05-22,male,black,20,Roxbury,Probable Cause,stopped
2014-05-22,male,black,21,Mattapan,Probable Cause,stopped
2014-05-22,male,black,27,Roxbury,Reasonable Suspicion,stopped
2014-05-22,female,black,26,Dorchester,Probable Cause,stopped
2014-05-22,male,black,15,Dorchester,Probable Cause,stopped
2014-05-22,male,black,35,Charlestown,Probable Cause,observed
2014-05-22,male,black,22,Jamaica Plain,Probable Cause,stopped
2014-05-22,male,hispanic,36,Hyde Park,Reasonable Suspicion,stopped
2014-05-22,male,black,20,Roxbury,Probable Cause,stopped
2014-05-22,male,black,24,Dorchester,Probable Cause,stopped
2014-05-22,male,black,57,Dorchester,Reasonable Suspicion,stopped
2014-05-22,male,black,20,Roxbury,Probable Cause,stopped
2014-05-22,male,black,20,Roxbury,Probable Cause,stopped
2014-05-22,male,black,23,Roxbury,Probable Cause,stopped
2014-05-22,male,black,36,Roxbury,Reasonable Suspicion,stopped
2014-05-23,male,black,49,Dorchester,Consented to be Search,stopped
2014-05-23,male,black,32,Roxbury,Probable Cause,stopped
2014-05-23,male,black,25,Roxbury,Reasonable Suspicion,stopped
2014-05-23,male,black,22,Mattapan,Probable Cause,stopped
2014-05-23,male,black,24,Hyde Park,Reasonable Suspicion,stopped
2014-05-23,male,white,39,Boston,Probable Cause,stopped
2014-05-23,male,black,31,Dorchester,Probable Cause,stopped
2014-05-23,male,white,39,Boston,Probable Cause,stopped
2014-05-23,male,hispanic,25,Roxbury,Reasonable Suspicion,stopped
2014-05-23,male,white,27,Charlestown,Reasonable Suspicion,stopped
2014-05-23,male,black,38,Dorchester,Reasonable Suspicion,stopped
2014-05-23,male,white,24,Charlestown,Reasonable Suspicion,stopped
2014-05-23,male,hispanic,26,East Boston,Probable Cause,stopped
2014-05-24,male,hispanic,20,Boston,Probable Cause,stopped
2014-05-24,male,white,37,Jamaica Plain,Reasonable Suspicion,stopped
2014-05-24,female,white,52,South Boston,Probable Cause,stopped
2014-05-24,male,hispanic,26,Roxbury,Probable Cause,stopped
2014-05-24,male,black,23,Roxbury,Probable Cause,stopped
2014-05-24,male,asian,53,Boston,Probable Cause,stopped
2014-05-24,male,black,21,Roxbury,Probable Cause,stopped
2014-05-24,male,white,22,East Boston,Probable Cause,stopped
2014-05-24,male,white,58,East Boston,Probable Cause,stopped
2014-05-24,male,hispanic,31,Boston,Probable Cause,observed
2014-05-25,male,black,30,Boston,Reasonable Suspicion,stopped
2014-05-25,male,black,26,Boston,Reasonable Suspicion,stopped
2014-05-25,female,white,36,South Boston,Reasonable Suspicion,stopped
2014-05-25,male,hispanic,38,West Roxbury,Probable Cause,stopped
2014-05-25,male,white,22,Boston,Probable Cause,stopped
2014-05-25,male,black,28,Boston,Probable Cause,stopped
2014-05-25,female,black,16,Dorchester,Reasonable Suspicion,stopped
2014-05-25,female,white,20,Dorchester,Reasonable Suspicion,observed
2014-05-25,male,hispanic,40,West Roxbury,Probable Cause,stopped
2014-05-25,male,black,32,Boston,Reasonable Suspicion,stopped
2014-05-26,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-05-26,male,black,20,Boston,Reasonable Suspicion,stopped
2014-05-26,male,black,22,Dorchester,Reasonable Suspicion,stopped
2014-05-26,male,white,28,East Boston,Reasonable Suspicion,observed
2014-05-26,male,black,20,Roxbury,Reasonable Suspicion,stopped
2014-05-26,male,black,29,Dorchester,Reasonable Suspicion,stopped
2014-05-26,male,black,35,West Roxbury,Probable Cause,stopped
2014-05-26,male,black,20,Dorchester,Reasonable Suspicion,stopped
2014-05-27,male,black,26,Dorchester,Reasonable Suspicion,stopped
2014-05-27,male,hispanic,26,Boston,Probable Cause,stopped
2014-05-27,male,black,16,Charlestown,Probable Cause,stopped
2014-05-27,male,hispanic,18,South Boston,Probable Cause,stopped
2014-05-27,male,black,23,South Boston,Consented to be Search,stopped
2014-05-27,female,hispanic,16,East Boston,Probable Cause,stopped
2014-05-27,male,white,31,Boston,Probable Cause,stopped
2014-05-27,male,black,19,Roslindale,Reasonable Suspicion,stopped
2014-05-27,female,white,21,Hyde Park,Probable Cause,stopped
2014-05-27,male,black,21,Dorchester,Probable Cause,stopped
2014-05-27,male,white,33,Dorchester,Reasonable Suspicion,observed
2014-05-27,male,black,34,Mattapan,Probable Cause,stopped
2014-05-27,male,white,18,South Boston,Probable Cause,stopped
2014-05-27,male,hispanic,21,South Boston,Consented to be Search,stopped
2014-05-27,male,hispanic,21,South Boston,Probable Cause,stopped
2014-05-28,male,black,14,Dorchester,Probable Cause,stopped
2014-05-28,female,white,24,Dorchester,Probable Cause,stopped
2014-05-28,male,black,25,East Boston,Consented to be Search,observed
2014-05-28,female,black,43,Boston,Probable Cause,stopped
2014-05-28,male,black,19,Dorchester,Probable Cause,stopped
2014-05-29,female,white,44,Boston,Probable Cause,stopped
2014-05-29,male,black,56,Boston,Probable Cause,stopped
2014-05-29,male,hispanic,26,Dorchester,Probable Cause,stopped
2014-05-29,male,black,16,Dorchester,Reasonable Suspicion,stopped
2014-05-29,male,white,51,Boston,Probable Cause,stopped
2014-05-29,male,white,55,Boston,Probable Cause,stopped
2014-05-29,male,black,54,Dorchester,Probable Cause,stopped
2014-05-29,male,black,19,Boston,Reasonable Suspicion,stopped
2014-05-29,male,black,17,Boston,Reasonable Suspicion,stopped
2014-05-30,male,white,25,Charlestown,Reasonable Suspicion,stopped
2014-05-30,male,black,31,Roxbury,Consented to be Search,stopped
2014-05-30,male,white,33,Boston,Reasonable Suspicion,stopped
2014-05-30,male,black,35,Dorchester,Probable Cause,stopped
2014-05-30,male,black,18,Mattapan,Probable Cause,stopped
2014-05-30,male,black,17,Dorchester,Probable Cause,stopped
2014-05-30,male,black,50,Dorchester,Probable Cause,stopped
2014-05-31,male,black,17,Boston,Probable Cause,stopped
2014-05-31,male,white,25,Boston,Probable Cause,stopped
2014-05-31,male,black,19,Boston,Probable Cause,stopped
2014-05-31,male,white,26,Boston,Probable Cause,stopped
2014-05-31,male,hispanic,23,Dorchester,Reasonable Suspicion,stopped
2014-05-31,male,hispanic,22,East Boston,Reasonable Suspicion,stopped
2014-05-31,male,black,17,Boston,Probable Cause,stopped
2014-06-01,male,black,23,Dorchester,Reasonable Suspicion,stopped
2014-06-01,male,hispanic,15,Boston,Reasonable Suspicion,stopped
2014-06-01,male,black,25,East Boston,Probable Cause,observed
2014-06-01,male,black,26,Dorchester,Probable Cause,stopped
2014-06-01,male,black,26,Dorchester,Probable Cause,observed
2014-06-01,male,black,17,Mattapan,Reasonable Suspicion,stopped
2014-06-02,male,black,34,Boston,Probable Cause,stopped
2014-06-02,male,black,28,Mattapan,Reasonable Suspicion,stopped
2014-06-02,male,hispanic,26,Dorchester,Reasonable Suspicion,observed
2014-06-02,female,black,20,Dorchester,Reasonable Suspicion,stopped
2014-06-02,male,black,50,Boston,Probable Cause,stopped
2014-06-02,male,black,28,Boston,Probable Cause,stopped
2014-06-02,male,white,54,Boston,Probable Cause,stopped
2014-06-02,male,white,64,Dorchester,Probable Cause,stopped
2014-06-02,male,black,49,Boston,Probable Cause,stopped
2014-06-02,male,hispanic,18,South Boston,Reasonable Suspicion,observed
2014-06-02,male,black,25,Dorchester,Reasonable Suspicion,stopped
2014-06-02,male,hispanic,31,Boston,Probable Cause,stopped
2014-06-03,male,white,34,Hyde Park,Probable Cause,stopped
2014-06-03,male,black,29,Jamaica Plain,Reasonable Suspicion,observed
2014-06-03,male,white,49,Boston,Reasonable Suspicion,stopped
2014-06-03,male,white,33,Hyde Park,Probable Cause,stopped
2014-06-03,male,white,21,Boston,Consented to be Search,stopped
2014-06-03,male,black,24,South Boston,Probable Cause,stopped
2014-06-03,male,white,31,South Boston,Reasonable Suspicion,stopped
2014-06-03,male,black,23,Dorchester,Consented to be Search,stopped
2014-06-03,male,black,30,South Boston,Probable Cause,stopped
2014-06-03,male,white,35,Boston,Reasonable Suspicion,stopped
2014-06-03,male,white,29,Boston,Probable Cause,stopped
2014-06-04,male,hispanic,19,East Boston,Reasonable Suspicion,observed
2014-06-04,male,hispanic,17,East Boston,Probable Cause,stopped
2014-06-04,male,black,26,Dorchester,Probable Cause,stopped
2014-06-04,male,hispanic,17,Dorchester,Probable Cause,stopped
2014-06-04,male,black,55,Dorchester,Probable Cause,stopped
2014-06-04,male,black,52,Boston,Probable Cause,observed
2014-06-04,male,hispanic,27,Brighton,Probable Cause,stopped
2014-06-04,male,black,23,Dorchester,Reasonable Suspicion,stopped
2014-06-04,male,black,25,Dorchester,Reasonable Suspicion,observed
2014-06-04,male,black,22,Dorchester,Probable Cause,stopped
2014-06-04,male,black,20,Roxbury,Probable Cause,stopped
2014-06-05,male,white,32,Boston,Probable Cause,stopped
2014-06-05,male,black,15,Dorchester,Reasonable Suspicion,stopped
2014-06-05,male,black,44,Dorchester,Probable Cause,stopped
2014-06-05,male,black,20,Boston,Probable Cause,stopped
2014-06-05,male,black,18,Allston,Consented to be Search,stopped
2014-06-05,male,white,46,East Boston,Reasonable Suspicion,stopped
2014-06-05,male,white,27,Boston,Consented to be Search,observed
2014-06-06,male,black,29,Roxbury,Reasonable Suspicion,stopped
2014-06-06,male,black,51,Boston,Reasonable Suspicion,observed
2014-06-06,male,white,38,East Boston,Reasonable Suspicion,observed
2014-06-06,female,black,56,Dorchester,Probable Cause,stopped
