person_id,incident_id,date,sex,race,age,body,hair,complexion,origin,clothing
100010810,F150010303,11/23/15,Male,Black,19,Stocky,Short,Dark,Not of Hispanic Origin,"WHITE TANK TOP, GREY SWEAT PANTS"
100012654,F160011624,1/3/16,Male,Black,20,,Short,Light,,
100009053,F150008938,10/26/15,Male,White,36,Medium,,Light,,"GOATEE, BLUE/WHT/RED CAP, BLK PUFFY JACKET W/FUR HOOD, BLUE JEANS, TAN BOOTS"
100011974,F150011110,12/16/15,Male,Black,49,Medium,Short,,Not of Hispanic Origin,BLUE HAT BLACK JACKET
100009832,F150009556,11/10/15,Male,Black,25,Medium,Short,Medium,,"BLACK AND RED CHICAGO BULLS HAT, BLACK SWEATSHIRT, BLACK SWEATPANTS, SNEAKERS"
100014715,F160013110,7/29/15,Female,Black,21,,,,,"GREEN TANK TOP, GRAY SWEATPANTS, GREEN SNEAKERS"
100011381,F150008696,10/28/15,Male,White,26,,Short,,,"KHAKI PANTS, BLUE JACKET, GREY HAT"
100013983,F160012563,1/28/16,Male,White,15,,,Medium Brown,,"BLACK JACKET, BLUE JEANS"
100011699,F150010968,12/11/15,Male,Unknown,20,Average,,,Hispanic Origin,"WHITE T SHIRT, JEANS"
100005691,F150005911,8/30/15,Male,Black,32,Medium,,Light Brown,,"BLACK HAT, WHITE T-SHIRT, BLUE JEANS"
100005893,F150006126,9/8/15,Male,Black,22,Medium,Braids,Medium Brown,Unknown,"GREY BROOKLYN BASEBALL HAT WITH BLACK BRIM, BLACK HOODED SWEATSHIRT WITH WHITE WRITING, TAN PANTS, BLACK JORDAN SNEAKERS"
100006386,F150006554,9/25/15,Male,Black,22,Medium,,Medium Brown,Unknown,
100015950,F160014078,8/5/15,Male,Black,22,Medium,,Light,Unknown,SCRUFFY MOUSTACHE; RED LONG SLEEVE SHIRT; BALL CAP
100010898,F150010369,9/5/15,Male,Black,22,Medium,,Light,Unknown,"BLACK HAT, BLACK TSHIRT, JEANS"
100014056,F160012623,1/29/16,Male,Black,28,Medium,Braids,Medium Brown,,GARY HOODIE
100011264,F150010625,8/28/15,Male,Black,28,Obese,,Medium,,"BLACK CAP, NAVY DRESS SHIRT, BLACK PANTS"
100011581,F150010832,12/8/15,Female,Black,19,Thin,,Medium,Not of Hispanic Origin,
100011672,F150010958,12/11/15,Male,Black,23,Unknown,,Medium Brown,Hispanic Origin,
100012128,F150011288,12/21/15,Male,Black,23,Medium,,Light Brown,Hispanic Origin,
100012520,F150011514,12/31/15,Male,Black,24,Thin,,Medium,,GRAY SWEATSUIT
100008990,F150008905,11/1/15,Male,Black,28,Stocky,Bald,Dark,,"BLUE AND GREY SHADED CB BRAND JACKET, BLUE JEANS, BLACK SNEAKERS, TAN BELT, ORANGE HEADPHONES"
100005574,F150005846,8/26/15,Male,Black,23,,,,,
100005442,F150005718,8/22/15,Male,Black,21,Thin,Short,Light,,"NO SHIRT, GREY SWEATPANTS"
100012302,F150011403,12/27/15,Male,Black,17,Heavy,,,,
100013558,F160012207,1/7/16,Male,Black,33,Medium,,Medium,,"BLK CAP, GREEN JACKET, BLUE JEANS"
100007088,F150007152,8/22/15,Male,White,26,Heavy,,Medium,,"HISPANICBLACK T SHIRT, KHAKI SHORTS"
100010982,F150010420,11/29/15,Male,Native Hawaiian / Other Pacific Islander,27,,,,,"BLACK HOOD, BLUE JEANS"
100010448,F150010042,11/13/15,Male,Black,26,Medium,Short,Medium,Hispanic Origin,"DARK NAVY HOODED SWEATSHIRT, NAVY JACKET"
100010456,F150010048,11/17/15,Male,Black,26,Medium,,Medium,Hispanic Origin,DARK CLOTHING
100011349,F150010723,12/5/15,Female,Black,30,Medium,,,,
100009623,F150009333,11/6/15,Male,Black,21,Heavy,,Dark Brown,,"BLACK WINTER HAT, GRAY HOODY, BLACK T SHIRT, BLACK PANTS, BLACK/WHITE SNEAKERS"
100009726,F150009454,11/7/15,Male,Black,25,Medium,,,,"RED CREWNECK SWEATSHIRT, DARK JEANS"
100009674,F150009448,11/7/15,Male,Black,28,Medium,Bald,Medium,,"BLUE JEANS, GRAY/GREEN HOODY, BLACK KNIT HAT."
100010380,F150010010,11/17/15,Male,Black,34,Heavy,Short,Medium Brown,,"BLACK SWEATSHIRT, DARK PANTS"
100013054,F160011840,1/3/16,Male,Black,29,,,,,"MAROON JACKET, BLACK SWEATS"
100017337,F160015110,4/30/15,Male,Unknown,25,Muscular,,Medium,Hispanic Origin,"RED TSHIRT, GRAY SWEATPANTS"
100010892,F150010370,9/6/15,Male,Black,28,Heavy,,Medium,,"BLACK SHIRT, BLACK PANTS"
100011673,F150010958,12/11/15,Male,Black,24,Thin,,Medium Brown,,
100016481,F160014489,5/2/15,Male,Black,19,,,Dark,,"BLUE ""B"" CAP, BLACK TSHIRT, BLUE JEANS"
100009274,F150009102,9/17/15,Male,Unknown,40,,,,,"GRAY HAT, RED SHIRT, BLACK SHORTS"
100013594,F160012241,7/31/15,Male,Black,25,,,Light,,"BLUE PANTS, BLUE SHOES"
100012915,F160011795,1/7/16,Male,Black,38,Medium,,,Unknown,"BLUE PATS HAT, BLACK LEATHER JACKET, GRAY JEANS"
100013847,F160012432,4/30/15,Male,Black,21,,,Medium,,"GRAY HOODIE, BLACK SWEATS"
100009309,F150009073,11/3/15,Male,Black,34,Medium,,,,"BLK HOODY, BLUE JEANS"
100011728,F150010928,12/11/15,Male,Black,26,Small,,,,BLACK HOODIE AND GREY SWEATS...PIERCING UNDER LIP
100010703,F150010201,11/21/15,Male,Black,23,Medium,Short,Light Brown,Unknown,
100011413,F150010735,12/5/15,Male,Black,30,,,,,
100012644,F160011615,1/2/16,Male,Black,13,,,,,
100012102,F150011244,9/8/15,Male,Black,22,,,Medium,,"RED T-SHIRT, BLACK PANTS"
100012614,F160011598,11/7/15,Male,Black,24,,,,,"BLUE HOODIE, BLACK WIND PANTS"
100011006,F150010440,11/29/15,Male,Black,23,,,,,"BACK JACKET, BLUE JEANS"
100006974,F150007115,9/26/15,Male,Black,57,Thin,Short,Medium Brown,,"GREY SHIRT, TAN PANTS, BLACK SNEAKERS"
100012201,F150011312,12/22/15,Male,Unknown,28,,,,,
100005481,F150005758,8/24/15,Male,Unknown,27,Medium,,Light,,
100006441,F150006605,9/28/15,Male,White,29,Heavy,Short,Light,Not of Hispanic Origin,"RED BASEBALL HAT, BLACK TSHIRT, ROYAL BLUE GYM SHORTS, SNEAKERS"
100006445,F150006607,9/28/15,Male,White,29,Heavy,,Light,Not of Hispanic Origin,"RED BASEBALL HAT, BLACK T SHIRT, ROYAL BLUE GYM SHORTS, SNEAKERS"
100006480,F150006561,9/25/15,Male,White,33,,,,Not of Hispanic Origin,
100008798,F150008692,10/28/15,Male,Black,26,Medium,,,,
100012307,F150011400,12/26/15,Female,Black,46,Heavy,,,,"BLUE JACKET, WHITE SHIRT, BLUE JEANS."
100005510,F150005791,8/25/15,Male,Black,24,Medium,Short,Medium Brown,,"BLUE SHORTS, GREY PANTS, BLACK SNEAKERS"
100010733,F150010239,8/29/15,Male,Black,22,,,,,"WHITE SHIRT, BLACK PANTS"
100012860,F160011765,7/16/15,Male,Black,29,,,Medium,Unknown,"WHITE POLO, WHITE SHORTS, WHITE SNEAKERS"
100013560,F160012164,1/17/16,Male,Black,22,Medium,,Light Brown,,
100013102,F160011949,1/13/16,Male,Black,30,Medium,Short,Medium Brown,,"BLACK JACKET, DARK BLUE JEANS"
100006289,F150005800,8/24/15,Male,White,46,,Long,Light Brown,,"RED T SHIRT, BLUE JEANS"
100009051,F150008960,11/1/15,Male,Black,16,,,,,"BLACK HOODED SWEATSHIRT, BLUE JEANS."
100007884,F150007920,9/22/15,Male,Black,24,,,Medium,,"BLACK HOODIE, BLACK SWEATPANTS"
100010578,F150010108,9/9/15,Male,Black,22,Medium,,Light,,"TATTOOS ON WRISTS AND ARMS, GRAY T-SHIRT, BLUE JEAN SHORTS"
100010121,F150009770,11/13/15,Male,White,33,Muscular,Short,Brown,,"BLACK HAT, RED HOODIE, BLUE JEANS"
100014453,F160012921,5/27/15,Male,Black,17,Medium,,Dark,,"GRAY TSHIRT, GREEN CAMO PANTS, BLACK SNEAKERS"
100009164,F150008876,10/31/15,Female,Black,28,,,,,MAROON BOSTON COLLEGE SWEATSHIRT
100009433,F150009254,11/5/15,Male,Black,24,Medium,,Medium Brown,,"GRAY HOODIE, BLUE JEAN JACKET, BLUE JEANS"
100012034,F150011214,12/18/15,Male,Black,25,Medium,,,,
100010955,F150010418,11/28/15,Male,Black,28,Heavy,,Light Brown,,RED HOODY
100009994,F150009672,11/11/15,Male,Black,36,Stocky,Short,Light Brown,,
100005940,F150006155,9/8/15,Male,White,31,Thin,Short,Light,Not of Hispanic Origin,"RED SHIRT, BLUE SHORTS, BLACK SNEAKERS"
100012991,F160011843,1/9/16,Male,Black,28,Thin,Braids,Medium,,GREY COAT AND BLUE JEANS
100011657,F150010926,7/26/15,Male,Black,30,,Braids,Medium Brown,,"BRAIDS, BLACK T-SHIRT, BLUE JEANS"
100011440,F150010685,12/3/15,Male,White,36,Medium,Short,Light,Not of Hispanic Origin,"BLACK BALL CAP, BLACK JACKET, GREY SHIRT, BLUE  JEANS, WHITE SNEAKERS"
100010948,F150010409,11/28/15,Male,Black,33,,,,,
100006561,F150006682,9/28/15,Male,Black,20,,,Brown,,"BLUE DO-RAG, DRK GREY HOODY, DRK GREY PANTS"
100015438,F160013617,6/2/15,Male,White,20,Medium,Long,Light,Hispanic Origin,"GRAY SWEATSHIRT, DARK PANTSBEARD, PONYTAILHISPANIC"
100010918,F150010425,11/29/15,Male,Black,22,,,,,
100010919,F150010426,11/29/15,Male,Black,22,Average,Short,,,BLK JACKET/ BLUE JEANS/ BLK SNEAKER
100012988,F160011845,1/9/16,Male,Black,46,,,,Not of Hispanic Origin,TAN COAT JEANS
100010930,F150010428,11/26/15,Male,White,44,Medium,,,,
100009870,F150009613,11/10/15,Male,Black,25,,,,,
100010970,F150010383,11/27/15,Male,Black,40,Thin,,Medium Brown,Not of Hispanic Origin,"GREEN HOODED JACKET, BLUE JEANS, RED SNEAKERS"
100010555,F150010109,9/4/15,Male,White,36,Thin,,Light,,"BLUE T-SHIRT, DENIM SHORTS"
100013614,F160012300,1/20/16,Male,Black,26,,,,Not of Hispanic Origin,
100011727,F150010867,12/10/15,Male,White,19,Thin,Short,,,"BLUE FITTED BASEBALL HAT, GREY HOODY, BLACK VEST, DARK SWEATPANTS"
100012754,F150011443,12/29/15,Male,Black,24,Medium,,Medium,Not of Hispanic Origin,"BLACK  HOODY WITH RED LETTERING ON THE FRONT, BLUE JEANS AND BLACK BOOTS."
100008994,F150008885,11/1/15,Male,White,21,Small,,,Hispanic Origin,
100008853,F150008735,10/29/15,Male,Black,25,Heavy,Braids,Medium,,"NAVY BLUE AND WHITE RED SOX BASEBALL HAT, WHITE POLO SHIRT, BLUE JEANS, WHITE SNEAKERS"
100009346,F150009151,10/2/15,Male,Unknown,18,Small,,Light,Not of Hispanic Origin,"BLACK HOODIE, BLUE JEANS, BLUE NIKES"
100012476,F150011479,12/30/15,Male,Black,23,Medium,,Light Brown,,
100012709,F160011558,1/2/16,Male,White,44,Medium,Short,Medium Brown,,"BLACK/RED WINTER HAT, BLACK CELTICS JACKET, JEANS"
100011233,F150010570,12/3/15,Male,Black,16,Small,,Medium Brown,Hispanic Origin,"BLUE NY HAT, GREY HOODIE WITH BLUE HOOD, GREY SWEATPANTS WITH BLUE SHORTS UNDERNEATH, WHITE GREY JORDAN 13 SNEAKERS"
100011548,F150010842,12/9/15,Male,Black,16,Small,,Medium Brown,Hispanic Origin,
100010709,F150010223,11/21/15,Male,Black,16,Small,,Medium Brown,Hispanic Origin,"GREY HOODIE, CHARCOAL GREY SWEATPANTS, NEON ORANGE AND BLUE SNEAKERS, BLACK BACKPACK"
100010302,F150009897,11/16/15,Female,White,39,Medium,Straight,Light,,"BLACK JACKET, BLUE JEANS"
100006634,F150006732,10/2/15,Male,White,32,Medium,Short,Light Brown,Hispanic Origin,"GREY TSHIRT, BLACK PANTS, BLACK AND ORANGE NIKE SNEAKERS, BLACK BULLS HAT, DIAMOND EARINGS"
100013083,F160011936,1/8/16,Male,Black,24,Thin,Braids,Medium,Not of Hispanic Origin,"BLACK/GRAY COAT, BLUE JEANS, BLACK SNEAKERS"
100009087,F150008996,8/15/15,Male,Black,40,Small,Bald,Brown,,"MUSTACHEWHITE T-SHIRT, BLUE"
100009675,F150009448,11/7/15,Male,Black,28,Heavy,Braids,Light Brown,,"GRAY SWEAT PANTS, LIGHT BLUE HOODED SWEATSHIRT, BLUE ""PATRIOTS"" HAT."
100009551,F150009373,9/28/15,Male,Black,46,,,Dark,,"DREADLOCKS, BLUE SHIRT, BLUE PANTS, RED SNEAKERS"
100009547,F150009371,9/28/15,Male,Black,34,Medium,,Medium,,"WHITE T-SHIRT, BLACK JEANS"
100011392,F150010737,12/5/15,Male,Black,30,Medium,,,,"PLAID SHIRT,JEANS"
100009507,F150009322,11/5/15,Male,Black,24,Medium,,Brown,,BLACK SWEATER
100005599,F150005876,8/27/15,Male,Black,26,Thin,Short,,Not of Hispanic Origin,"WHITE T-SHIRT, BLUE JEAN SHORTS"
100011310,F150010676,8/28/15,Male,Black,36,Heavy,,Medium,,"BLACK CAP, BLACK TSHIRT, BLUE JEANS"
100011507,F150010806,9/4/15,Male,Unknown,35,,,,,"BLUE/WHITE PLAID SHIRT, BLACK PANTS"
100013602,F160012277,1/19/16,Male,Black,26,Medium,,Medium,Not of Hispanic Origin,BLK HOODY
100008797,F150008692,10/28/15,Female,Black,26,Medium,,,,
100016031,F160014006,8/6/15,Male,Black,21,Thin,Afro,Dark Brown,Not of Hispanic Origin,ON MOPED
100005678,F150005953,8/31/15,Male,Black,30,Medium,,,Not of Hispanic Origin,"BLACK SHIRT, BLUE JEANS, RED/WHT SNEAKERS"
100009093,F150008952,11/1/15,Male,Black,15,Thin,Short,Medium,,"BLUE SWEATSHIRT, BLACK SWEATPANTS"
100009860,F150009575,9/14/15,Male,Black,14,Thin,,Dark Brown,Not of Hispanic Origin,"GRAY SWEATSHIRT, ARMY PANTS, RED SNEAKERS"
100012222,F150011345,12/23/15,Male,White,26,Medium,Long,,,"HISPANIC MALE, BLACK SWEATSHIRT, BLACK SWEATPANTS"
100010450,F150010048,11/17/15,Male,Black,38,Thin,,Medium,Not of Hispanic Origin,"DARK HOODED SWEATSHIRT, DARK JEANS"
100012517,F150011511,12/27/15,Female,Unknown,26,,,,,
100014865,F160013207,8/3/15,Female,Black,27,Thin,,Medium,,"WHITE TANK TOP, ORANGE SHORTS"
100011698,F150010977,12/12/15,Male,Black,25,Medium,Long,Brown,,
100017869,F160015491,8/2/15,Female,Black,37,,,Medium,Unknown,SUNGLASSES; BLUE JEAN VEST; GRAY SHIRT; GRAY SPANDEX PANTS WITH PINK STRIPE
100010146,F150009806,9/23/15,Male,Black,27,,,Brown,,"GOATEEWHITE TANK, TAN PANTS, BLUE SHOES"
100013906,F160012525,1/27/16,Male,White,19,Medium,Braids,Medium,Hispanic Origin,"GREY HOODED SWEETSHIRT, BLUE JEANS"
100008787,F150008698,10/28/15,Male,Black,17,Thin,,Medium,,WHITE AND GREY STRIPPED HOODIE AND BROWN CARGO PAN
100010922,F150010428,11/26/15,Male,Black,29,Medium,,,Hispanic Origin,
100011365,F150010698,10/27/15,Male,Black,16,Heavy,Short,Medium,,"BLACK HOODIE, BLACK SHORTS"
100014655,F160012985,5/23/15,Male,Black,17,,,Medium,Not of Hispanic Origin,"RED HOODY, BLUE JEANS"
100016504,F160014537,7/21/15,Male,Black,24,,,Medium,,
100010102,F150009777,11/14/15,Male,Black,18,Thin,Afro,Medium,,"BLACK HOODED COAT, WHITE PRINTED TEE SHIRT, GREEN CAMOFLAGE PANTS, BLACK SHOES"
100013545,F160012246,5/21/15,Male,Black,19,,,,,"GRAY PANTS, BLACK HOODIE"
100011262,F150010625,8/28/15,Male,Black,25,Medium,Braids,Dark,Unknown,"BLACK TSHIRT, BLACK PANTS"
100011184,F150010567,12/3/15,Male,Black,20,Medium,,Dark,,"BLACK JCKT, BLCK SWEATPANTS"
100009784,F150009494,10/31/15,Male,Black,20,Medium,Afro,Dark,,"BLACK NORTHFACE JACKET, BLUE JEANS"
100011204,F150010586,8/27/15,Male,Black,24,,,Dark,,"RED/ORANGE/WHITE SHORTS, RED TSHIRT"
100005947,F150006166,9/9/15,Male,Black,29,Small,,Medium,Not of Hispanic Origin,
100014857,F160013208,8/3/15,Male,Unknown,25,Medium,,Light,,"HISPANICWHITE TSHIRT, BLACK SWEATPANTS, BLACK SNEAKERS"
100013546,F160012206,1/7/16,Female,White,19,Medium,Long,Light,,"BLK JACKET, BLK BAG, BLK STRETCH PANTS"
100008522,F150008423,8/27/15,Female,Black,15,Small,,Medium Brown,Hispanic Origin,"NAVY BLUE SHIRT, BLUE JEANS"
100012462,F150011482,12/30/15,Male,Black,23,Small,,,Hispanic Origin,
100009578,F150009367,11/6/15,Male,White,29,Small,,Light,,"BLUE SWEATER, BLACK RED SWEATPANTS"
100011939,F150011138,12/17/15,Male,Black,15,Medium,Short,Dark,,ORANGE SWEATSHIRT/ BLUE JEANS
100011818,F150011054,12/14/15,Male,Black,22,Thin,Short,Medium,Unknown,"RED SHORT, BLUE JEANS, AND BLACK SNEAKERS"
100010397,F150010012,11/17/15,Male,Black,34,Heavy,,Dark,Not of Hispanic Origin,"KNIT HAT, BLUE COAT"
100011160,F150010512,9/3/15,Male,Black,25,Medium,Braids,Dark,,"BLACK TSHIRT, BLUE JEANS"
100013063,F160011920,1/12/16,Male,Black,27,Medium,Short,Medium Brown,,"BLUE HOODIE, GREEN SHIRT, BLUE JEANS"
100017005,F160014812,5/31/15,Male,Unknown,18,Medium,,Light,,DARK CLOTHING
100009648,F150009442,11/7/15,Female,White,31,Stocky,,Light Brown,Hispanic Origin,"BLACK JACKET, BLACK SHIRT, BLUE JEANS, BLACK BOOTS"
100010361,F150009992,11/17/15,Male,Black,24,Small,Short,Medium,Not of Hispanic Origin,"LIGHT COLORED SHIRT, DARK PANTS"
100010070,F150009737,9/9/15,Male,White,24,Medium,,Pale,,"BEARD, BLUE ""B"" HAT, BLUE SHIRT, BLUE JEANS, WHITE SNEAKERS"
100005889,F150006135,9/7/15,Male,Black,32,,,Light,Hispanic Origin,
100012326,F150011409,12/27/15,Male,Black,27,,,,,
100009341,F150009091,9/21/15,Male,Black,19,,,,,"FACIAL HAIRBLACK/GRAY HOODIE, BLUE JEANS, WHITE SNEAKERS"
100012031,F150011201,12/19/15,Female,Black,26,Heavy,Curly,Medium Brown,Not of Hispanic Origin,
100011175,F150010527,9/1/15,Male,Black,23,Heavy,,Medium,,"BLACK BICYCLEPONYTAIL, WHITE TSHIRT, GRAY SWEATS"
100012526,F150011495,12/30/15,Male,Black,23,Heavy,,Medium,,"RED HOODY, BLACK BUBBLE JACKET, GREY SWEAT PANTS,"
100011432,F150010752,12/5/15,Male,Black,24,Stocky,,Dark,,"BLACK HOODIE, BLACK PANTS"
100008962,F150008843,10/31/15,Male,Unknown,36,Heavy,,Light,,"BLUE STRIPED HOOD, BLACK TEE SHIRT, BLUE JEANS, BROWN BOOTS"
100013561,F160012164,1/17/16,Male,Black,23,,,,,
100011156,F150010563,12/3/15,Male,Black,19,Medium,Braids,Light,Not of Hispanic Origin,"DARK COLORED JCKT, WHITE/GREY CAMO PANTS"
100011756,F150011004,12/13/15,Male,Black,19,Medium,,Light,Not of Hispanic Origin,"BLACK HOODIE, BLUE PUFFY VEST COAT, BLUE JEANS"
100010678,F150010222,11/21/15,Male,Black,19,Medium,Braids,Light,Not of Hispanic Origin,"GRAY AND BLACK ATLANTA HAWKS CAP, GRAY HOODIE, BLACK VEST, BLACK PANTS WITH WHITE"
100005491,F150005772,8/25/15,Male,Black,19,Medium,Long,Medium Brown,Not of Hispanic Origin,"PONYTAIL, GOATEE, WHITE TSHIRT, BLUE JEANS, WHITE SNEAKERS"
100012602,F160011581,1/2/16,Male,Black,35,Average,,,,
100016494,F160014467,6/3/15,Male,Unknown,17,,,Medium,,"WHITE TSHIRT, BLUE JEANS"
100005905,F150005890,8/28/15,Male,Black,24,Thin,Short,Medium Brown,,
100007867,F150007827,8/27/15,Male,Black,20,,,Medium,Not of Hispanic Origin,"BRAIDS; BLACK DORAG; BLUE SHIRT, BLUE TRACK PANTS"
100009900,F150009615,11/10/15,Male,Unknown,15,,,,,
100010588,F150010157,9/7/15,Male,Black,29,Thin,Braids,Medium,Not of Hispanic Origin,"FACIAL HAIR, WHITE T-SHIRT, BLUE JEANS, BROWN SNEAKERS"
100014862,F160013207,8/3/15,Male,Black,29,,Afro,Medium,Not of Hispanic Origin,"WHITE TSHIRT, BLUE JEANSMULTIPLE TATTOOS AND GOATEE"
100011281,F150010562,12/3/15,Male,Black,18,Medium,Short,Medium Brown,Not of Hispanic Origin,WHITE T-SHIRT/ WHITE SNEAKES / BLUE SWEATPANTS
100009191,F150009057,11/2/15,Male,Black,30,Stocky,Short,Medium Brown,Not of Hispanic Origin,"RED CAP, RED JACKET, AND BLUE JEANS"
100010855,F150010325,11/24/15,Male,Black,28,Medium,Short,Medium,,"GRAY COAT, BLUE JEANS, BROWN SHOES"
100006667,F150006770,10/2/15,Male,White,26,Small,Short,Light,,"BLACK SHIRT, GREY PANTS, BLUE SNEAKERS"
100012587,F150011497,12/30/15,Male,Black,31,Medium,,Brown,,"GREEN LEATHER COAT, BLK T-SHIRT, BLK PANTS"
100006382,F150006520,9/25/15,Male,Black,19,Small,Short,,,"WHITE T SHIRT, BLUE JEANS"
100010553,F150010035,11/18/15,Male,White,32,Stocky,Short,Light Brown,,"DARK PANTS, WINTER HAT, GREY HOODED SWEATSHIRT, BACKPACK"
100010104,F150009777,11/14/15,Male,Black,14,Medium,,Dark Brown,Unknown,"BROWN COAT, DARK COLORED JEANS"
100006259,F150006449,9/23/15,Female,White,36,Medium,,,,"BLACK HOODED SWEATSHIRT, BLACK LEGGINGS"
100012987,F160011845,1/9/16,Female,White,37,Stocky,,,,BLK COAT BLUE JEANS
100011205,F150010587,8/28/15,Male,Black,20,,Afro,Medium,Not of Hispanic Origin,"AFROWHITE TSHIRT, BLUE SHORTS"
100011769,F150011003,7/24/15,Male,Black,26,,,Medium,,HISPANIC
100017860,F160015503,6/15/15,Male,Unknown,31,Stocky,,,Hispanic Origin,"BEARD, WHITE JACKET, BLUE JEANS"
100010660,F150010199,11/20/15,Female,Black,23,,,,Not of Hispanic Origin,"BLACK JACKET, BLACK PANTS, TAN BOOTS"
100014850,F160013202,8/3/15,Male,Black,31,Stocky,,Medium,,"WHITE T, BLACK SWEATS"
100012684,F160011556,1/2/16,Female,Black,23,,,,,"RED HAT, BLUE JEAN JACKET, BLUE JEANS"
100006343,F150006510,9/24/15,Male,Black,15,Thin,Short,Light Brown,Unknown,"BLUE ZIP UP HOODED SWEATSHIRT, BLUE JEANS"
100011758,F150010987,12/13/15,Male,Black,29,Thin,Short,Dark,Not of Hispanic Origin,"WHITE HOODIE, BLACK JEANS, BLACK SNEAKERS"
100006532,F150006637,9/29/15,Male,Black,22,Medium,Braids,Medium Brown,Unknown,"BLUE SWEATHSHIRT, BLUE JEANS"
100014845,F160013200,8/3/15,Male,Black,22,Medium,,Light,Unknown,
100015978,F160013942,7/15/15,Male,Black,22,Medium,,Light,Unknown,"BLACK SHIRT, BLUE JEANS, GRAY/BLUE HAT"
100013027,F160011880,1/11/16,Female,Black,19,Thin,,Medium,Not of Hispanic Origin,
100017363,F160015075,7/20/15,Male,Black,41,Heavy,,Dark Brown,Not of Hispanic Origin,BLUE BASEBALL HAT WHITE TANK TOP BLUE SHORTS
100011568,F150010891,12/10/15,Male,Black,23,Unknown,,Medium Brown,Hispanic Origin,
100005906,F150005890,8/28/15,Male,Black,26,Medium,Short,Medium Brown,,
100010683,F150010226,11/21/15,Male,White,23,Thin,Short,Light,,BLACK SWEATSHIRT
100011690,F150010966,12/11/15,Male,Black,24,Thin,,Medium Brown,,"BLK HAT, DREDS, FACIAL HAIR, BLK T-SHIRT, TATTOOS ON FOREARMS"
100006392,F150006571,9/26/15,Male,Black,66,Thin,,,,
100013633,F160012324,1/20/16,Male,Black,,Medium,,,,"BLK HOODIE, BLUE JEANS"
100010900,F150010366,9/5/15,Male,Black,27,,Braids,Medium,,"WHITE TSHIRT, BLACK PANTS"
100012353,F150011426,6/21/15,Female,White,21,Thin,,Light,,"BRACESBLUE/WHITE SHIRT W/STRIPES, BLUE JEANS"
100017326,F160015077,6/16/15,Female,Black,18,,,Medium,,EARRINGS BOTH EARS; BLACK JACKET; WHITE SHIRT; BLACK TIGHTS; WHITE SNEAKERS
100005844,F150006032,9/1/15,Male,Black,26,Medium,Short,Light Brown,,"BLACK HOODIE, BLACK PANTS, BLACK SHOES"
100011002,F150010437,11/27/15,Male,Black,16,Thin,,Medium,,GREY HOODY
100006225,F150006416,9/22/15,Male,Black,21,Stocky,,,,
100012909,F160011790,1/7/16,Male,Black,21,Medium,Short,Medium,Not of Hispanic Origin,"SLIGHT GOATEE, GREY HOODED SWEATSHIRT, GREY SWEATPANTS"
100006228,F150006436,9/22/15,Male,Black,17,Heavy,Short,Medium Brown,Not of Hispanic Origin,WHITE T SHIRT AND GREY SWEATPANTS
100009736,F150009474,9/13/15,Male,Black,17,Heavy,,Medium Brown,Not of Hispanic Origin,"HISPANICGRAY BLACK HOODED WINDBREAKER, DARK PANTS ON A GRAY SCOOTER"
100007277,F150007338,8/24/15,Male,Unknown,17,Medium,,Medium,,"HISPANIC, BEARD, WHITE T-SHIRT, BLACK SWEATPANTS"
100006401,F150006577,9/26/15,Male,White,15,Medium,Short,Medium,Hispanic Origin,"WEARING A WHITE AND BLACK SHIRT, BLACK SHORTS, MULTI COLORED SNEAKERS"
100005451,F150005724,8/22/15,Male,Black,35,Medium,,,,"BLACK T SHIRT, T SHIRT"
100010430,F150010032,11/17/15,Female,Black,34,Thin,,Medium,,BLUE DRESS
100012555,F160011529,12/26/15,Male,White,27,Stocky,,,Not of Hispanic Origin,
100010854,F150010325,11/24/15,Male,Black,25,Medium,Short,Medium Brown,,"BLACK T-SHIRT, BLACK SWEAT PANTS"
100006336,F150006509,9/24/15,Male,Black,22,Medium,,,,WHITE T  SHIRT AND JEANS
100010090,F150009751,9/26/15,Female,Unknown,18,,,Medium,Hispanic Origin,"GRAY/BLACK COAT, BLACK JEANS, BLACK SHOES"
100013486,F160012125,9/29/15,Male,Unknown,28,,,Brown,,"GOATEE, SIDEBURNS, NAVY BLUE AND GREY TSHIRT, BLUE JEANS"
100005647,F150005928,8/30/15,Female,White,30,Medium,Long,,,"DARK BLUE AND GREY HOODIE, BLUE ""B"" STRONG T-SHIRT, BLUE JEAN SHORTS, BLACK AND RED SNEAKERS"
100006086,F150006270,9/15/15,Male,Black,57,Thin,Short,Medium Brown,,"RED JACKET, BLUE JEANS, ORANGE SNEAKERS"
100012458,F150011473,12/29/15,Male,Black,57,Thin,Short,Medium Brown,,"BLACK COAT, BLUE JEANS, BLACK SNEAKERS"
100010891,F150010365,9/5/15,Male,Black,27,Medium,,,Not of Hispanic Origin,"WHITE TSHIRT, BLACK PANTS"
100013313,F160011912,1/12/16,Male,Black,20,Obese,Short,Medium Brown,,"ROYAL BLUE HOODY, BLUE JEANS"
100011687,F150010972,12/12/15,Male,Black,28,Muscular,,,,
100008869,F150008758,10/30/15,Male,Black,22,,,,Not of Hispanic Origin,
100006483,F150006559,9/25/15,Female,Black,18,,,,,"BLK CHAMPION HOODIE, DARK BLUE JEANS, WHITE NIKE SNEAKERS"
